,BREED_ID,PET_ID,GENDER,NEUTER_DATE,VISIT_DATE,VISIT_AGE,WEIGHT,BCS_RECORDED,BCS_PREDICTED,PREVENTIVE_CARE_VISIT,HEALTHY_PET_DIAGNOSIS,AV_BREED_WEIGHT,Age (Days),Age (Weeks)
5849541,1,7593,FS,2004-12-30,2003-02-19T05:00:00Z,0.53,38.601,None,None,N,N,54.216,190.8,27.560000000000002
5950448,1,27573,MN,2012-09-13,2012-10-17T04:00:00Z,1.049,49.442,None,None,N,N,54.216,377.64,54.547999999999995
5957984,1,29110,F,Unknown,2013-02-15T05:00:00Z,1.337,46.72,None,None,N,N,54.216,481.32,69.524
5943510,1,26216,FS,2011-10-22,2011-08-18T04:00:00Z,0.298,16.738,Normal,None,N,N,54.216,107.28,15.495999999999999
5956339,1,28759,FS,2012-08-01,2012-05-29T04:00:00Z,0.371,21.455,Thin,None,Y,Y,54.216,133.56,19.292
5833216,1,3014,MN,2002-09-27,2002-05-16T04:00:00Z,0.24,12.973,None,None,Y,Y,54.216,86.39999999999999,12.48
5867092,1,11073,M,Unknown,2004-07-13T04:00:00Z,1.75,47.174,None,None,Y,Y,54.216,630.0,91.0
5846286,1,6924,M,Unknown,2002-07-25T04:00:00Z,0.533,48.807,None,None,Y,Y,54.216,191.88000000000002,27.716
5923671,1,22491,MN,Unknown,2010-05-07T04:00:00Z,0.915,42.275,None,None,Y,N,54.216,329.40000000000003,47.58
5899111,1,17935,MN,Unknown,2009-09-12T04:00:00Z,2.585,76.204,None,Heavy,N,N,54.216,930.6,134.42
5965291,1,31007,M,2013-07-07,2013-01-12T05:00:00Z,0.463,34.11,Normal,None,N,N,54.216,166.68,24.076
5880775,1,14032,M,Unknown,2008-08-19T04:00:00Z,1.388,53.07,None,None,N,N,54.216,499.67999999999995,72.17599999999999
5873075,1,12401,M,Unknown,2007-09-27T04:00:00Z,2.424,48.081,None,None,Y,N,54.216,872.64,126.048
5960385,1,29659,MN,2012-12-12,2012-10-24T04:00:00Z,0.465,33.112,None,None,N,N,54.216,167.4,24.18
5943811,1,26274,FS,2012-01-19,2012-01-22T05:00:00Z,0.759,35.017,Thin,None,Y,N,54.216,273.24,39.468
5881671,1,14236,MN,2007-10-05,2008-01-19T05:00:00Z,0.651,36.287,None,None,N,N,54.216,234.36,33.852000000000004
5942337,1,25961,F,Unknown,2011-06-11T04:00:00Z,2.0,46.085,None,None,Y,N,54.216,720.0,104.0
5846192,1,6902,F,Unknown,1998-01-27T05:00:00Z,0.155,10.523,None,None,Y,N,54.216,55.8,8.06
5878283,1,13497,MN,2007-06-20,2007-04-03T04:00:00Z,0.35,24.086,None,None,Y,Y,54.216,125.99999999999999,18.2
5867220,1,11096,MN,2003-04-21,2005-02-01T05:00:00Z,2.245,60.6,None,Normal,Y,N,54.216,808.2,116.74000000000001
5902180,1,18540,MN,2009-05-04,2009-02-21T05:00:00Z,0.177,12.247,None,None,Y,N,54.216,63.72,9.203999999999999
5899654,1,18034,FS,2009-03-13,2009-06-27T04:00:00Z,0.67,46.266,None,None,N,N,54.216,241.20000000000002,34.84
5849427,1,7573,FS,Unknown,2002-07-19T04:00:00Z,2.157,46.357,None,None,Y,Y,54.216,776.52,112.164
5954664,1,28409,FS,2012-06-24,2012-06-02T04:00:00Z,0.354,25.31,None,None,Y,Y,54.216,127.44,18.407999999999998
5878539,1,13556,MN,2008-02-12,2007-08-14T04:00:00Z,0.512,30.754,None,None,N,N,54.216,184.32,26.624000000000002
5960569,1,29701,FS,Unknown,2012-07-12T04:00:00Z,0.724,45.359,None,None,Y,N,54.216,260.64,37.647999999999996
5878567,1,13562,FS,2007-05-17,2007-04-16T04:00:00Z,0.248,12.338,None,None,Y,N,54.216,89.28,12.896
5885003,1,14908,FS,2011-07-13,2010-07-14T04:00:00Z,2.834,47.763,None,None,N,N,54.216,1020.24,147.368
5929488,1,23537,M,Unknown,2010-08-29T04:00:00Z,0.548,30.028,None,None,N,N,54.216,197.28000000000003,28.496000000000002
5956908,1,28879,MN,Unknown,2012-04-29T04:00:00Z,2.167,69.944,Heavy,None,N,N,54.216,780.1199999999999,112.684
5851566,1,8018,M,Unknown,1996-03-16T05:00:00Z,0.676,58.151,None,None,Y,N,54.216,243.36,35.152
5859455,1,9586,MN,2004-10-15,2006-09-03T04:00:00Z,2.215,74.072,None,Heavy,Y,N,54.216,797.4,115.17999999999999
5896159,1,17293,M,Unknown,2009-10-10T04:00:00Z,1.867,55.792,None,None,Y,Y,54.216,672.12,97.084
5943619,1,26236,M,Unknown,2011-07-08T04:00:00Z,0.088,3.856,None,None,Y,Y,54.216,31.68,4.576
5854080,1,8575,MN,2001-06-07,2003-06-21T04:00:00Z,2.596,62.913,None,Normal,N,N,54.216,934.5600000000001,134.99200000000002
5931550,1,23932,FS,2011-02-08,2010-12-10T05:00:00Z,0.324,16.511,None,None,Y,Y,54.216,116.64,16.848
5937007,1,24938,MN,2011-11-11,2011-08-26T04:00:00Z,0.696,45.087,None,None,N,N,54.216,250.55999999999997,36.192
5940088,1,25531,FS,Unknown,2012-07-08T04:00:00Z,1.449,68.946,None,None,N,Y,54.216,521.64,75.348
5838392,1,4855,MN,Unknown,2000-06-27T04:00:00Z,1.553,53.978,None,None,Y,N,54.216,559.0799999999999,80.756
5845751,1,6823,MN,2002-12-06,2002-12-06T05:00:00Z,0.437,32.16,None,None,Y,N,54.216,157.32,22.724
5936944,1,24930,FS,2011-09-15,2011-02-21T05:00:00Z,0.192,12.02,None,None,Y,N,54.216,69.12,9.984
5922070,1,22205,MN,2010-06-14,2011-08-09T04:00:00Z,1.532,49.033,None,None,N,N,54.216,551.52,79.664
5855827,1,8904,F,Unknown,2005-06-16T04:00:00Z,0.387,23.315,None,None,Y,N,54.216,139.32,20.124000000000002
5883846,1,14649,FS,Unknown,2007-10-01T04:00:00Z,0.169,11.34,None,None,Y,N,54.216,60.84,8.788
5868669,1,11386,MN,Unknown,2006-04-10T04:00:00Z,1.483,50.349,Thin,None,N,N,54.216,533.88,77.116
5955238,1,28542,FS,Unknown,2012-12-17T05:00:00Z,2.648,52.526,Heavy,None,N,N,54.216,953.2800000000001,137.696
5943266,1,26176,MN,2012-02-14,2012-01-06T05:00:00Z,0.652,58.06,None,None,N,N,54.216,234.72,33.904
5835647,1,3867,MN,Unknown,2003-01-09T05:00:00Z,1.306,45.314,None,None,Y,Y,54.216,470.16,67.912
5829287,1,1531,FS,1999-01-26,1999-02-11T05:00:00Z,0.525,36.424,Heavy,None,N,N,54.216,189.0,27.3
5945424,1,26579,FS,2011-10-07,2011-10-07T04:00:00Z,0.308,17.917,None,None,N,Y,54.216,110.88,16.016
5856192,1,8953,FS,Unknown,2005-07-20T04:00:00Z,0.733,49.124,None,None,N,N,54.216,263.88,38.116
5952401,1,27955,MN,Unknown,2012-01-29T05:00:00Z,1.334,38.374,None,None,Y,N,54.216,480.24,69.36800000000001
5833462,1,3077,FS,2002-10-22,2002-12-10T05:00:00Z,0.626,42.184,None,None,N,N,54.216,225.36,32.552
5916952,1,21346,M,Unknown,2010-01-04T05:00:00Z,0.16,5.035,None,None,Y,N,54.216,57.6,8.32
5886000,1,15120,MN,Unknown,2008-10-02T04:00:00Z,1.79,50.802,None,None,Y,Y,54.216,644.4,93.08
5918076,1,21541,MN,2010-02-16,2011-02-21T05:00:00Z,1.25,53.524,None,None,N,N,54.216,450.0,65.0
5844373,1,6596,FS,2000-07-07,2002-01-23T05:00:00Z,2.138,47.083,None,Normal,Y,N,54.216,769.68,111.17599999999999
5839197,1,5141,MN,2004-05-22,2004-04-02T05:00:00Z,0.377,28.213,None,None,N,Y,54.216,135.72,19.604
5887978,1,15545,FS,2008-06-06,2008-04-03T04:00:00Z,0.284,15.195,None,None,Y,Y,54.216,102.24,14.767999999999999
5963404,1,30418,FS,2013-01-22,2012-09-25T04:00:00Z,0.211,10.433,None,None,Y,Y,54.216,75.96,10.972
5950625,1,27602,MN,Unknown,2011-12-17T05:00:00Z,2.0,63.548,None,None,Y,N,54.216,720.0,104.0
5871814,1,12099,MN,2006-11-21,2006-11-20T05:00:00Z,0.465,19.504,None,None,N,Y,54.216,167.4,24.18
5937725,1,25053,FS,2011-05-12,2011-09-30T04:00:00Z,0.694,43.545,None,None,Y,Y,54.216,249.83999999999997,36.087999999999994
5932930,1,24174,MN,Unknown,2013-02-24T05:00:00Z,2.953,74.752,None,None,N,N,54.216,1063.08,153.55599999999998
5927551,1,23230,FS,2011-01-10,2011-03-28T04:00:00Z,0.824,45.223,None,None,N,Y,54.216,296.64,42.848
5891615,1,16300,FS,Unknown,2008-06-21T04:00:00Z,0.204,9.299,None,None,Y,N,54.216,73.44,10.607999999999999
5827529,1,1031,M,Unknown,2000-07-03T04:00:00Z,0.862,51.71,None,None,N,N,54.216,310.32,44.824
5866609,1,10967,MN,1999-06-01,1999-03-19T05:00:00Z,0.468,37.331,None,None,N,N,54.216,168.48000000000002,24.336000000000002
5885552,1,15013,FS,2008-04-01,2008-04-01T04:00:00Z,0.521,28.213,None,None,N,N,54.216,187.56,27.092000000000002
5877978,1,13421,MN,2007-04-12,2007-05-05T04:00:00Z,0.78,44.452,None,None,Y,N,54.216,280.8,40.56
5927607,1,23240,F,Unknown,2010-08-04T04:00:00Z,1.328,42.184,None,None,N,N,54.216,478.08000000000004,69.056
5906319,1,19397,FS,2009-07-24,2011-07-07T04:00:00Z,2.272,47.264,None,None,Y,Y,54.216,817.92,118.14399999999999
5861725,1,10001,MN,Unknown,2005-11-11T05:00:00Z,1.169,45.359,None,None,Y,N,54.216,420.84000000000003,60.788000000000004
5959557,1,29464,M,Unknown,2012-06-20T04:00:00Z,2.003,54.431,None,None,Y,Y,54.216,721.08,104.156
5904355,1,19015,FS,2009-07-28,2009-07-28T04:00:00Z,0.486,31.842,None,None,N,N,54.216,174.96,25.272
5865650,1,10810,FS,2001-01-17,2000-09-06T04:00:00Z,0.314,24.675,None,None,Y,Y,54.216,113.04,16.328
5934587,1,24503,FS,2011-05-02,2011-05-02T04:00:00Z,0.835,48.081,None,None,N,N,54.216,300.59999999999997,43.42
5943007,1,26114,F,Unknown,2011-08-04T04:00:00Z,0.356,19.368,None,None,Y,Y,54.216,128.16,18.512
5870767,1,11877,M,Unknown,2007-02-12T05:00:00Z,1.772,57.107,None,None,Y,N,54.216,637.92,92.144
5953610,1,28192,FS,2012-06-03,2012-02-20T05:00:00Z,0.156,5.171,None,None,Y,Y,54.216,56.16,8.112
5964956,1,30890,MN,Unknown,2013-02-18T05:00:00Z,1.184,57.788,None,None,Y,N,54.216,426.23999999999995,61.568
5896180,1,17299,MN,2008-10-28,2009-08-21T04:00:00Z,1.27,50.802,None,None,Y,N,54.216,457.2,66.04
5877782,1,13373,FS,2007-05-18,2009-11-12T05:00:00Z,2.805,63.049,None,None,N,N,54.216,1009.8000000000001,145.86
5925379,1,22843,F,Unknown,2012-02-05T05:00:00Z,1.893,56.155,None,None,N,N,54.216,681.48,98.436
5893481,1,16687,FS,2008-09-09,2009-07-13T04:00:00Z,1.239,37.512,None,None,N,N,54.216,446.04,64.42800000000001
5908204,1,19733,F,Unknown,2009-07-01T04:00:00Z,0.193,11.294,None,None,Y,N,54.216,69.48,10.036
5872429,1,12226,MN,2007-06-06,2006-10-11T04:00:00Z,0.325,23.587,None,None,N,N,54.216,117.0,16.900000000000002
5915161,1,21042,M,Unknown,2010-09-12T04:00:00Z,1.541,52.526,None,None,Y,N,54.216,554.76,80.13199999999999
5961371,1,29882,M,2013-05-17,2012-11-25T05:00:00Z,0.494,22.407,None,None,N,Y,54.216,177.84,25.688
5885049,1,14926,M,Unknown,2007-11-17T05:00:00Z,0.125,3.039,None,None,Y,Y,54.216,45.0,6.5
5828785,1,1372,MN,1999-09-01,1999-09-01T04:00:00Z,0.464,28.849,None,None,N,N,54.216,167.04000000000002,24.128
5853724,1,8502,M,Unknown,2000-04-29T04:00:00Z,1.117,47.4,None,None,N,N,54.216,402.12,58.084
5879317,1,13715,F,Unknown,2007-06-20T04:00:00Z,0.287,18.779,None,None,Y,Y,54.216,103.32,14.924
5915287,1,21064,FS,Unknown,2009-12-29T05:00:00Z,0.662,24.449,None,None,Y,N,54.216,238.32000000000002,34.424
5925294,1,22824,M,Unknown,2010-09-07T04:00:00Z,0.346,20.321,None,None,Y,Y,54.216,124.55999999999999,17.991999999999997
5950041,1,27507,FS,2012-03-29,2012-07-12T04:00:00Z,0.775,44.452,None,None,N,N,54.216,279.0,40.300000000000004
5842952,1,6294,MN,Unknown,2004-08-20T04:00:00Z,1.503,52.617,None,None,Y,N,54.216,541.0799999999999,78.15599999999999
5872020,1,12143,MN,2006-11-16,2006-09-25T04:00:00Z,0.333,20.548,None,None,Y,Y,54.216,119.88000000000001,17.316000000000003
5935119,1,24599,FS,2011-03-05,2011-07-13T04:00:00Z,0.679,45.359,None,None,Y,Y,54.216,244.44000000000003,35.308
5871190,1,11966,MN,2006-12-06,2006-08-22T04:00:00Z,0.232,13.381,None,None,Y,Y,54.216,83.52000000000001,12.064
5904684,1,19068,MN,2009-07-17,2010-02-20T05:00:00Z,1.078,59.693,None,None,Y,N,54.216,388.08000000000004,56.056000000000004
5897178,1,17529,MN,Unknown,2008-11-14T05:00:00Z,2.287,72.439,Heavy,None,Y,N,54.216,823.3199999999999,118.92399999999999
5852625,1,8258,M,Unknown,2007-07-12T04:00:00Z,1.966,77.111,None,None,Y,N,54.216,707.76,102.232
5874936,1,12774,MN,2007-09-17,2008-01-21T05:00:00Z,1.706,54.023,None,None,Y,Y,54.216,614.16,88.712
5953604,1,28191,FS,2012-10-03,2012-04-12T04:00:00Z,0.386,22.816,None,None,N,N,54.216,138.96,20.072
5934444,1,24473,MN,2011-09-23,2011-03-04T05:00:00Z,0.341,20.775,None,None,N,N,54.216,122.76,17.732000000000003
5949106,1,27312,MN,2012-03-21,2012-12-01T05:00:00Z,1.288,64.864,None,None,N,N,54.216,463.68,66.976
5964440,1,30729,MN,2013-03-05,2013-03-04T05:00:00Z,0.475,30.391,Normal,None,N,N,54.216,171.0,24.7
5948732,1,27237,FS,2012-01-02,2011-12-10T05:00:00Z,0.307,18.96,Thin,None,Y,Y,54.216,110.52,15.964
5898710,1,17845,FS,2009-02-17,2008-11-29T05:00:00Z,0.3,16.42,None,None,Y,Y,54.216,108.0,15.6
5884575,1,14789,F,Unknown,2007-10-26T04:00:00Z,0.42,18.189,None,None,N,N,54.216,151.2,21.84
5915378,1,21080,FS,Unknown,2009-12-04T05:00:00Z,1.483,50.349,None,None,N,N,54.216,533.88,77.116
5923514,1,22462,MN,2010-07-17,2010-08-25T04:00:00Z,0.48,33.566,None,None,N,N,54.216,172.79999999999998,24.96
5900538,1,18199,MN,2009-11-30,2009-10-16T04:00:00Z,1.109,54.885,None,None,N,N,54.216,399.24,57.668
5927105,1,23164,FS,2010-11-01,2010-10-29T04:00:00Z,0.613,31.842,None,None,N,N,54.216,220.68,31.875999999999998
5903683,1,18856,M,Unknown,2009-04-07T04:00:00Z,0.172,8.754,None,None,Y,Y,54.216,61.919999999999995,8.943999999999999
5909958,1,20053,MN,2009-09-03,2011-01-03T05:00:00Z,1.618,59.421,None,None,N,N,54.216,582.48,84.13600000000001
5858351,1,9380,MN,2003-09-04,2004-07-30T04:00:00Z,1.851,54.431,None,None,N,N,54.216,666.36,96.252
5949612,1,27416,FS,2011-12-20,2011-12-16T05:00:00Z,2.042,41.912,None,None,Y,N,54.216,735.1199999999999,106.184
5893432,1,16678,MN,2008-08-19,2009-05-02T04:00:00Z,1.146,61.689,None,None,N,N,54.216,412.55999999999995,59.592
5858256,1,9366,M,Unknown,2004-10-31T04:00:00Z,0.388,23.133,None,None,Y,N,54.216,139.68,20.176000000000002
5877228,1,13253,FS,2007-08-25,2007-12-10T05:00:00Z,2.787,43.817,None,None,N,N,54.216,1003.3199999999999,144.924
5953094,1,28089,MN,2012-03-05,2012-03-05T05:00:00Z,0.517,35.516,None,None,N,Y,54.216,186.12,26.884
5918681,1,21645,FS,2010-03-22,2010-04-10T04:00:00Z,0.336,16.465,None,None,Y,N,54.216,120.96000000000001,17.472
5936099,1,24787,FS,2011-06-29,2012-12-16T05:00:00Z,2.137,44.225,None,None,N,N,54.216,769.32,111.124
5913509,1,20713,MN,2010-01-12,2009-11-11T05:00:00Z,0.306,21.5,None,None,Y,N,54.216,110.16,15.911999999999999
5936633,1,24873,MN,2011-06-02,2011-04-18T04:00:00Z,0.373,28.758,None,None,Y,N,54.216,134.28,19.396
5877807,1,13380,MN,2007-06-18,2007-09-08T04:00:00Z,0.755,49.306,None,None,N,N,54.216,271.8,39.26
5915810,1,21149,MN,2010-04-29,2010-02-04T05:00:00Z,0.341,20.049,None,None,Y,Y,54.216,122.76,17.732000000000003
5889107,1,15791,MN,2008-07-02,2009-08-30T04:00:00Z,1.654,66.225,None,None,N,N,54.216,595.4399999999999,86.008
5888599,1,15690,FS,2008-05-02,2008-10-09T04:00:00Z,0.783,38.555,None,None,N,N,54.216,281.88,40.716
5935094,1,24595,FS,Unknown,2011-09-01T04:00:00Z,1.466,43.409,None,None,N,N,54.216,527.76,76.232
5964794,1,30835,F,Unknown,2012-12-01T05:00:00Z,0.28,15.604,None,None,Y,N,54.216,100.80000000000001,14.560000000000002
5894660,1,16974,MN,Unknown,2008-08-22T04:00:00Z,1.585,58.967,None,None,N,N,54.216,570.6,82.42
5912757,1,20585,FS,Unknown,2009-10-31T04:00:00Z,1.996,48.081,None,None,Y,N,54.216,718.56,103.792
5897677,1,17631,MN,2009-01-22,2009-06-19T04:00:00Z,0.828,58.06,None,None,Y,N,54.216,298.08,43.056
5923872,1,22533,MN,2010-07-19,2010-08-02T04:00:00Z,0.356,21.863,Normal,None,N,Y,54.216,128.16,18.512
5907190,1,19573,FS,Unknown,2009-06-13T04:00:00Z,0.585,35.471,None,None,N,N,54.216,210.6,30.419999999999998
5931919,1,23982,FS,Unknown,2012-03-20T04:00:00Z,2.819,43.454,Thin,None,N,N,54.216,1014.84,146.588
5901222,1,18342,F,Unknown,2009-02-03T05:00:00Z,0.845,40.415,None,None,N,N,54.216,304.2,43.94
5844679,1,6651,M,Unknown,2004-10-08T04:00:00Z,0.251,20.003,None,None,Y,N,54.216,90.36,13.052
5837501,1,4536,M,Unknown,1998-09-24T04:00:00Z,0.504,41.277,None,None,Y,N,54.216,181.44,26.208
5841708,1,5980,MN,2000-03-14,2000-03-14T05:00:00Z,0.59,42.366,None,None,N,N,54.216,212.39999999999998,30.68
5954939,1,28470,MN,2012-06-28,2013-02-18T05:00:00Z,1.68,46.266,None,None,N,N,54.216,604.8,87.36
5963317,1,30398,MN,Unknown,2012-09-30T04:00:00Z,1.049,46.902,None,None,N,N,54.216,377.64,54.547999999999995
5922121,1,22222,FS,2010-06-11,2010-04-30T04:00:00Z,0.23,10.886,None,None,Y,Y,54.216,82.8,11.96
5839826,1,5304,FS,2002-03-08,2002-06-14T04:00:00Z,0.626,42.638,None,None,N,N,54.216,225.36,32.552
5915436,1,21087,M,Unknown,2009-12-04T05:00:00Z,1.226,55.52,None,None,Y,N,54.216,441.36,63.751999999999995
5903986,1,18927,M,Unknown,2009-04-02T04:00:00Z,0.942,67.812,None,None,Y,N,54.216,339.12,48.983999999999995
5861945,1,10042,MN,2006-01-25,2005-12-13T05:00:00Z,0.226,11.34,None,None,Y,Y,54.216,81.36,11.752
5901078,1,18310,MN,2009-04-01,2009-04-08T04:00:00Z,0.361,23.814,None,None,Y,N,54.216,129.96,18.772
5844932,1,6683,FS,2005-03-25,2000-04-11T04:00:00Z,0.336,24.222,None,None,N,N,54.216,120.96000000000001,17.472
5863808,1,10410,FS,Unknown,2004-11-20T05:00:00Z,1.086,34.428,None,None,Y,Y,54.216,390.96000000000004,56.472
5918662,1,21643,FS,2013-02-19,2010-02-19T05:00:00Z,1.767,46.357,None,None,Y,N,54.216,636.12,91.884
5839073,1,5089,F,Unknown,2000-08-15T04:00:00Z,0.637,28.123,None,None,Y,N,54.216,229.32,33.124
5848775,1,7451,FS,2002-04-24,2002-03-29T05:00:00Z,0.32,17.69,None,None,Y,N,54.216,115.2,16.64
5916435,1,21250,MN,2010-04-23,2010-06-05T04:00:00Z,0.574,35.38,None,None,N,N,54.216,206.64,29.848
5846910,1,7036,F,Unknown,2006-04-03T04:00:00Z,1.58,48.217,None,None,Y,Y,54.216,568.8000000000001,82.16
5830063,1,1815,MN,Unknown,2002-05-21T04:00:00Z,0.662,46.266,None,None,Y,Y,54.216,238.32000000000002,34.424
5912374,1,20507,MN,2010-02-17,2009-12-17T05:00:00Z,0.352,20.14,None,None,Y,N,54.216,126.72,18.304
5837252,1,4439,F,Unknown,2000-02-12T05:00:00Z,0.163,9.752,None,None,Y,N,54.216,58.68,8.476
5953308,1,28128,FS,2012-06-11,2012-03-19T04:00:00Z,0.271,18.053,None,None,Y,Y,54.216,97.56,14.092
5873934,1,12564,M,Unknown,2007-08-26T04:00:00Z,0.985,50.848,None,None,N,N,54.216,354.6,51.22
5854858,1,8743,MN,Unknown,2002-09-30T04:00:00Z,0.563,52.662,None,None,N,N,54.216,202.67999999999998,29.275999999999996
5884534,1,14782,F,Unknown,2007-11-14T05:00:00Z,1.056,59.557,None,None,Y,N,54.216,380.16,54.912000000000006
5962581,1,30213,MN,2012-09-21,2012-12-05T05:00:00Z,0.591,36.151,Thin,None,N,N,54.216,212.76,30.732
5882765,1,14454,M,Unknown,2007-12-26T05:00:00Z,0.481,36.741,None,None,N,Y,54.216,173.16,25.012
5861633,1,9984,MN,2005-06-01,2005-07-08T04:00:00Z,0.347,24.539,None,None,N,N,54.216,124.91999999999999,18.043999999999997
5963624,1,30481,MN,2012-11-09,2012-10-01T04:00:00Z,0.49,37.648,None,None,Y,N,54.216,176.4,25.48
5933823,1,24354,FS,Unknown,2012-02-20T05:00:00Z,2.389,45.541,None,None,N,N,54.216,860.04,124.228
5959305,1,29403,MN,2012-07-27,2012-07-27T04:00:00Z,0.446,35.38,None,None,N,N,54.216,160.56,23.192
5873769,1,12541,MN,2006-12-05,2009-01-07T05:00:00Z,2.511,54.431,None,None,Y,N,54.216,903.96,130.572
5929112,1,23491,MN,2011-02-16,2011-10-21T04:00:00Z,1.411,51.256,Normal,None,N,N,54.216,507.96000000000004,73.372
5887542,1,15449,MN,2009-11-20,2008-11-02T04:00:00Z,0.946,53.524,None,None,N,N,54.216,340.56,49.192
5923692,1,22498,MN,Unknown,2010-05-29T04:00:00Z,1.532,64.41,None,None,Y,N,54.216,551.52,79.664
5894744,1,16995,M,Unknown,2008-08-26T04:00:00Z,0.503,35.38,None,None,Y,Y,54.216,181.08,26.156
5952336,1,27943,MN,2012-05-11,2012-04-21T04:00:00Z,0.364,22.407,None,None,Y,N,54.216,131.04,18.928
5923177,1,22401,M,Unknown,2010-07-03T04:00:00Z,0.346,25.809,None,None,Y,N,54.216,124.55999999999999,17.991999999999997
5844841,1,6670,FS,2005-01-31,2006-05-09T04:00:00Z,1.878,51.483,None,None,N,N,54.216,676.0799999999999,97.65599999999999
5963022,1,30324,F,Unknown,2012-10-17T04:00:00Z,0.421,26.853,None,None,N,N,54.216,151.56,21.892
5837401,1,4501,FS,2001-07-10,2001-06-15T04:00:00Z,0.273,14.969,None,None,Y,N,54.216,98.28,14.196000000000002
5891566,1,16286,MN,Unknown,2008-09-17T04:00:00Z,0.465,33.112,None,None,Y,N,54.216,167.4,24.18
5854426,1,8671,FS,Unknown,2003-11-13T05:00:00Z,2.306,42.139,None,Thin,N,N,54.216,830.16,119.912
5851446,1,8000,MN,2003-07-11,2004-07-25T04:00:00Z,1.536,54.431,None,None,Y,Y,54.216,552.96,79.872
5860773,1,9818,FS,2002-02-13,2003-05-05T04:00:00Z,1.656,58.196,None,None,N,N,54.216,596.16,86.112
5944858,1,26479,FS,2011-12-16,2012-03-16T04:00:00Z,0.797,52.798,None,None,Y,N,54.216,286.92,41.444
5920300,1,21905,M,Unknown,2010-09-22T04:00:00Z,0.783,60.827,None,None,Y,N,54.216,281.88,40.716
5867816,1,11201,M,Unknown,2004-04-21T04:00:00Z,0.125,4.4,None,None,Y,N,54.216,45.0,6.5
5943187,1,26153,MN,2012-05-09,2012-05-23T04:00:00Z,1.115,51.165,None,None,N,N,54.216,401.4,57.98
5852867,1,8325,M,Unknown,2006-03-08T05:00:00Z,0.557,36.287,None,None,Y,Y,54.216,200.52,28.964000000000002
5830266,1,1898,MN,1998-12-28,1998-12-12T05:00:00Z,0.394,23.133,None,None,Y,N,54.216,141.84,20.488
5832460,1,2703,MN,2001-12-05,2000-06-15T04:00:00Z,0.952,47.537,None,None,Y,N,54.216,342.71999999999997,49.504
5941958,1,25887,MN,2012-01-19,2012-01-19T05:00:00Z,0.783,59.058,None,None,N,N,54.216,281.88,40.716
5842739,1,6271,FS,2005-09-09,2005-07-25T04:00:00Z,0.279,19.006,None,None,Y,Y,54.216,100.44000000000001,14.508000000000001
5942237,1,25944,FS,Unknown,2011-08-26T04:00:00Z,1.709,44.543,None,None,N,N,54.216,615.24,88.86800000000001
5944664,1,26442,FS,2011-11-17,2011-11-20T05:00:00Z,0.46,26.399,None,None,N,N,54.216,165.6,23.92
5896519,1,17372,FS,2009-04-29,2009-04-29T04:00:00Z,0.976,31.298,Normal,None,N,N,54.216,351.36,50.751999999999995
5907639,1,19647,MN,2009-07-22,2012-01-25T05:00:00Z,2.854,61.462,None,None,N,N,54.216,1027.44,148.40800000000002
5917211,1,21400,F,Unknown,2010-01-10T05:00:00Z,0.169,6.804,None,None,Y,N,54.216,60.84,8.788
5903508,1,18826,FS,Unknown,2009-03-21T04:00:00Z,1.13,46.221,None,None,N,Y,54.216,406.79999999999995,58.75999999999999
5942043,1,25904,M,Unknown,2011-07-18T04:00:00Z,0.252,19.051,None,None,Y,Y,54.216,90.72,13.104
5924177,1,22591,M,Unknown,2012-05-30T04:00:00Z,2.32,54.25,None,None,Y,Y,54.216,835.1999999999999,120.63999999999999
5941573,1,25812,MN,2011-08-02,2012-01-20T05:00:00Z,0.824,61.689,None,None,Y,Y,54.216,296.64,42.848
5947504,1,26984,M,Unknown,2011-10-02T04:00:00Z,0.148,6.396,None,None,Y,Y,54.216,53.279999999999994,7.696
5952022,1,27881,FS,2012-05-24,2012-05-17T04:00:00Z,0.504,33.611,None,None,N,N,54.216,181.44,26.208
5954922,1,28467,MN,2012-07-06,2012-05-21T04:00:00Z,0.378,23.632,None,None,N,Y,54.216,136.08,19.656
5866754,1,11000,FS,2002-07-11,2002-09-09T04:00:00Z,0.646,49.532,None,None,N,N,54.216,232.56,33.592
5921450,1,22112,FS,2010-04-01,2011-09-29T04:00:00Z,1.829,43.001,None,None,Y,N,54.216,658.4399999999999,95.108
5876622,1,13138,MN,2007-08-11,2009-10-14T04:00:00Z,2.85,63.049,None,None,N,N,54.216,1026.0,148.20000000000002
5915815,1,21149,MN,2010-04-29,2010-06-22T04:00:00Z,0.719,48.444,None,None,N,N,54.216,258.84,37.388
5925990,1,22957,M,2013-04-26,2010-08-07T04:00:00Z,0.268,20.049,None,None,Y,N,54.216,96.48,13.936
5865990,1,10864,FS,2006-02-07,2006-05-28T04:00:00Z,0.9,52.617,None,None,Y,Y,54.216,324.0,46.800000000000004
5908944,1,19870,MN,2010-06-10,2011-03-20T04:00:00Z,1.813,67.495,None,None,N,N,54.216,652.68,94.276
5826448,1,618,MN,2000-11-09,2000-11-06T05:00:00Z,0.407,34.473,None,None,N,N,54.216,146.51999999999998,21.163999999999998
5912588,1,20555,FS,2010-02-22,2011-05-16T04:00:00Z,1.971,57.561,Heavy,None,N,N,54.216,709.5600000000001,102.492
5888290,1,15621,M,Unknown,2008-03-22T04:00:00Z,0.297,21.455,None,None,Y,Y,54.216,106.92,15.443999999999999
